1961-01-01,0.545741319656
1961-02-01,0.789954662323
1961-03-01,-0.410892486572
1961-04-01,-2.0463218689
1961-05-01,5.67667579651
1961-06-01,0.094877243042
1961-07-01,2.60283470154
1961-08-01,-0.279618740082
1961-09-01,0.486122608185
1961-10-01,0.664721012115
1961-11-01,6.32163333893
1961-12-01,0.404968261719
1962-01-01,4.20719432831
1962-02-01,2.40960645676
1962-03-01,10.2318000793
1962-04-01,14.2688541412
1962-05-01,41.1741142273
1962-06-01,9.6890296936
1962-07-01,2.05545043945
1962-08-01,1.11738777161
1962-09-01,-1.53571915627
1962-10-01,2.51040220261
1962-11-01,-1.22748661041
1962-12-01,2.47106361389
1963-01-01,0.318798065186
1963-02-01,0.0321950912476
1963-03-01,-3.07192993164
1963-04-01,28.859703064
1963-05-01,-9.34717178345
1963-06-01,9.71234512329
1963-07-01,0.287050247192
1963-08-01,-0.414268016815
1963-09-01,1.86978697777
1963-10-01,6.29782009125
1963-11-01,12.6133794785
1963-12-01,4.19413375854
1964-01-01,2.84753990173
1964-02-01,3.14650440216
1964-03-01,26.359621048
1964-04-01,11.3282852173
1964-05-01,25.6682624817
1964-06-01,5.82928466797
1964-07-01,9.16737937927
1964-08-01,2.22310876846
1964-09-01,3.74065732956
1964-10-01,2.88996505737
1964-11-01,-8.56195163727
1964-12-01,-2.03725719452
1965-01-01,-0.198219299316
1965-02-01,1.25975608826
1965-03-01,10.2807044983
1965-04-01,31.7537460327
1965-05-01,29.1406402588
1965-06-01,28.9409828186
1965-07-01,0.0583019256592
1965-08-01,11.3115921021
1965-09-01,0.180131912231
1965-10-01,11.6348896027
1965-11-01,18.7832107544
1965-12-01,17.2540836334
1966-01-01,1.18396854401
1966-02-01,-0.536885261536
1966-03-01,2.89546203613
1966-04-01,-18.3126449585
1966-05-01,-48.3115234375
1966-06-01,-16.1836547852
1966-07-01,0.846597671509
1966-08-01,1.37306785583
1966-09-01,5.74856281281
1966-10-01,-5.54704856873
1966-11-01,-0.917186737061
1966-12-01,-8.72599029541
1967-01-01,-1.08298015594
1967-02-01,-2.63986682892
1967-03-01,9.09593200684
1967-04-01,-32.3267822266
1967-05-01,60.9467163086
1967-06-01,29.4424972534
1967-07-01,-4.52008628845
1967-08-01,-5.85776519775
1967-09-01,0.586024284363
1967-10-01,5.8994884491
1967-11-01,-8.40155792236
1967-12-01,-3.46302604675
